store_id,employee_id,role,date,shift_start,shift_end,scheduled_hours,hourly_wage_mxn,labor_cost_mxn
S020,E01528,Floor,2026-05-06,14,22,8,70,640.0
S020,E01529,Floor,2026-05-06,14,22,8,70,640.0
S020,E01530,Floor,2026-05-06,14,22,8,70,640.0
S020,E01532,Floor,2026-05-06,14,22,8,70,560.0
S020,E01541,Stock,2026-05-06,14,22,8,65,594.2857142857143
S020,E01548,Stock,2026-05-06,14,22,8,65,594.2857142857143
S020,E01550,Stock,2026-05-06,14,22,8,65,520.0
S020,E01579,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S020,E01584,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S020,E01598,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S020,E01534,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S020,E01540,Supervisor,2026-05-06,14,22,8,120,960.0
S021,E01609,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S021,E01612,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S021,E01621,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S021,E01601,Floor,2026-05-06,8,16,8,70,640.0
S021,E01602,Floor,2026-05-06,8,16,8,70,640.0
S021,E01611,Stock,2026-05-06,8,16,8,65,594.2857142857143
S021,E01624,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S021,E01636,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S021,E01606,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S021,E01632,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S021,E01638,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S021,E01642,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S021,E01643,Cashier,2026-05-06,14,22,8,75,600.0
S021,E01603,Floor,2026-05-06,14,22,8,70,640.0
S021,E01604,Floor,2026-05-06,14,22,8,70,640.0
S021,E01605,Floor,2026-05-06,14,22,8,70,640.0
S021,E01607,Floor,2026-05-06,14,22,8,70,560.0
S021,E01616,Stock,2026-05-06,14,22,8,65,594.2857142857143
S021,E01617,Stock,2026-05-06,14,22,8,65,594.2857142857143
S021,E01653,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S021,E01667,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S021,E01610,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S022,E01691,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S022,E01693,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S022,E01682,Floor,2026-05-06,8,16,8,70,640.0
S022,E01683,Floor,2026-05-06,8,16,8,70,640.0
S022,E01692,Stock,2026-05-06,8,16,8,65,594.2857142857143
S022,E01685,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S022,E01681,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S022,E01694,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S022,E01696,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S022,E01699,Cashier,2026-05-06,14,22,8,75,600.0
S022,E01684,Floor,2026-05-06,14,22,8,70,640.0
S022,E01686,Floor,2026-05-06,14,22,8,70,640.0
S022,E01704,Stock,2026-05-06,14,22,8,65,594.2857142857143
S022,E01747,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S022,E01749,Customer Service,2026-05-06,14,22,8,85,680.0
S022,E01688,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S023,E01761,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S023,E01767,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S023,E01763,Floor,2026-05-06,8,16,8,70,640.0
S023,E01764,Floor,2026-05-06,8,16,8,70,640.0
S023,E01762,Stock,2026-05-06,8,16,8,65,594.2857142857143
S023,E01775,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S023,E01784,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S023,E01770,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S023,E01771,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S023,E01774,Cashier,2026-05-06,14,22,8,75,600.0
S023,E01765,Floor,2026-05-06,14,22,8,70,640.0
S023,E01766,Floor,2026-05-06,14,22,8,70,640.0
S023,E01768,Stock,2026-05-06,14,22,8,65,594.2857142857143
S023,E01777,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S023,E01780,Customer Service,2026-05-06,14,22,8,85,680.0
S023,E01790,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S024,E01841,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S024,E01842,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S024,E01843,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S024,E01844,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S024,E01845,Floor,2026-05-06,8,16,8,70,640.0
S024,E01849,Floor,2026-05-06,8,16,8,70,640.0
S024,E01852,Floor,2026-05-06,8,16,8,70,640.0
S024,E01848,Stock,2026-05-06,8,16,8,65,594.2857142857143
S024,E01850,Stock,2026-05-06,8,16,8,65,594.2857142857143
S024,E01869,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S024,E01873,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S024,E01853,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S024,E01846,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S024,E01847,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S024,E01854,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S024,E01856,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S024,E01857,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S024,E01859,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S024,E01861,Cashier,2026-05-06,14,22,8,75,600.0
S024,E01855,Floor,2026-05-06,14,22,8,70,640.0
S024,E01858,Floor,2026-05-06,14,22,8,70,640.0
S024,E01860,Floor,2026-05-06,14,22,8,70,640.0
S024,E01863,Floor,2026-05-06,14,22,8,70,640.0
S024,E01865,Floor,2026-05-06,14,22,8,70,560.0
S024,E01851,Stock,2026-05-06,14,22,8,65,594.2857142857143
S024,E01862,Stock,2026-05-06,14,22,8,65,594.2857142857143
S024,E01866,Stock,2026-05-06,14,22,8,65,520.0
S024,E01883,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S024,E01884,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S024,E01898,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S024,E01901,Customer Service,2026-05-06,14,22,8,85,680.0
S024,E01864,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S024,E01879,Supervisor,2026-05-06,14,22,8,120,960.0
S025,E01921,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S025,E01922,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S025,E01924,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S025,E01925,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S025,E01923,Floor,2026-05-06,8,16,8,70,640.0
S025,E01928,Floor,2026-05-06,8,16,8,70,640.0
S025,E01934,Floor,2026-05-06,8,16,8,70,640.0
S025,E01929,Stock,2026-05-06,8,16,8,65,594.2857142857143
S025,E01939,Stock,2026-05-06,8,16,8,65,594.2857142857143
S025,E01926,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S025,E01930,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S025,E01951,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S025,E01927,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S025,E01931,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S025,E01933,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S025,E01938,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S025,E01941,Cashier,2026-05-06,14,22,8,75,600.0
S025,E01942,Cashier,2026-05-06,14,22,8,75,600.0
S025,E01935,Floor,2026-05-06,14,22,8,70,640.0
S025,E01937,Floor,2026-05-06,14,22,8,70,640.0
S025,E01940,Floor,2026-05-06,14,22,8,70,640.0
S025,E01945,Floor,2026-05-06,14,22,8,70,640.0
S025,E01946,Floor,2026-05-06,14,22,8,70,560.0
S025,E01943,Stock,2026-05-06,14,22,8,65,594.2857142857143
S025,E01944,Stock,2026-05-06,14,22,8,65,594.2857142857143
S025,E01947,Stock,2026-05-06,14,22,8,65,520.0
S025,E01932,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S025,E01936,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S025,E01954,Customer Service,2026-05-06,14,22,8,85,680.0
S025,E01969,Customer Service,2026-05-06,14,22,8,85,680.0
S025,E01955,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S025,E01995,Supervisor,2026-05-06,14,22,8,120,960.0
S026,E02001,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S026,E02006,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S026,E02016,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S026,E02005,Floor,2026-05-06,8,16,8,70,640.0
S026,E02007,Floor,2026-05-06,8,16,8,70,640.0
S026,E02003,Stock,2026-05-06,8,16,8,65,594.2857142857143
S026,E02004,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S026,E02009,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S026,E02002,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S026,E02024,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S026,E02026,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S026,E02030,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S026,E02034,Cashier,2026-05-06,14,22,8,75,600.0
S026,E02042,Cashier,2026-05-06,14,22,8,75,600.0
S026,E02008,Floor,2026-05-06,14,22,8,70,640.0
S026,E02010,Floor,2026-05-06,14,22,8,70,640.0
S026,E02011,Floor,2026-05-06,14,22,8,70,640.0
S026,E02012,Floor,2026-05-06,14,22,8,70,560.0
S026,E02017,Stock,2026-05-06,14,22,8,65,594.2857142857143
S026,E02018,Stock,2026-05-06,14,22,8,65,594.2857142857143
S026,E02021,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S026,E02037,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S026,E02041,Customer Service,2026-05-06,14,22,8,85,680.0
S026,E02013,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S027,E02083,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S027,E02096,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S027,E02097,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S027,E02102,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S027,E02085,Floor,2026-05-06,8,16,8,70,640.0
S027,E02090,Floor,2026-05-06,8,16,8,70,640.0
S027,E02093,Floor,2026-05-06,8,16,8,70,640.0
S027,E02082,Stock,2026-05-06,8,16,8,65,594.2857142857143
S027,E02084,Stock,2026-05-06,8,16,8,65,594.2857142857143
S027,E02081,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S027,E02087,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S027,E02086,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S027,E02102,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S027,E02106,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S027,E02108,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S027,E02114,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S027,E02117,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S027,E02122,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S027,E02098,Floor,2026-05-06,14,22,8,70,640.0
S027,E02100,Floor,2026-05-06,14,22,8,70,640.0
S027,E02101,Floor,2026-05-06,14,22,8,70,640.0
S027,E02105,Floor,2026-05-06,14,22,8,70,640.0
S027,E02113,Floor,2026-05-06,14,22,8,70,560.0
S027,E02088,Stock,2026-05-06,14,22,8,65,594.2857142857143
S027,E02089,Stock,2026-05-06,14,22,8,65,594.2857142857143
S027,E02091,Stock,2026-05-06,14,22,8,65,520.0
S027,E02092,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S027,E02094,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S027,E02099,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S027,E02095,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S027,E02107,Supervisor,2026-05-06,14,22,8,120,960.0
S028,E02162,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S028,E02166,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S028,E02167,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S028,E02161,Floor,2026-05-06,8,16,8,70,640.0
S028,E02165,Floor,2026-05-06,8,16,8,70,640.0
S028,E02163,Stock,2026-05-06,8,16,8,65,594.2857142857143
S028,E02180,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S028,E02196,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S028,E02164,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S028,E02172,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S028,E02177,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S028,E02182,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S028,E02183,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S028,E02184,Cashier,2026-05-06,14,22,8,75,600.0
S028,E02170,Floor,2026-05-06,14,22,8,70,640.0
S028,E02171,Floor,2026-05-06,14,22,8,70,640.0
S028,E02175,Floor,2026-05-06,14,22,8,70,640.0
S028,E02176,Floor,2026-05-06,14,22,8,70,560.0
S028,E02168,Stock,2026-05-06,14,22,8,65,594.2857142857143
S028,E02173,Stock,2026-05-06,14,22,8,65,594.2857142857143
S028,E02214,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S028,E02221,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S028,E02225,Customer Service,2026-05-06,14,22,8,85,680.0
S028,E02169,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S029,E02243,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S029,E02247,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S029,E02241,Floor,2026-05-06,8,16,8,70,640.0
S029,E02244,Floor,2026-05-06,8,16,8,70,640.0
S029,E02242,Stock,2026-05-06,8,16,8,65,594.2857142857143
S029,E02278,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S029,E02251,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S029,E02248,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S029,E02250,Cashier,2026-05-06,14,22,8,75,600.0
S029,E02253,Cashier,2026-05-06,14,22,8,75,600.0
S029,E02245,Floor,2026-05-06,14,22,8,70,640.0
S029,E02249,Floor,2026-05-06,14,22,8,70,640.0
S029,E02246,Stock,2026-05-06,14,22,8,65,594.2857142857143
S029,E02288,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S029,E02291,Customer Service,2026-05-06,14,22,8,85,680.0
S029,E02262,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S030,E02321,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S030,E02322,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S030,E02327,Floor,2026-05-06,8,16,8,70,640.0
S030,E02329,Floor,2026-05-06,8,16,8,70,640.0
S030,E02338,Stock,2026-05-06,8,16,8,65,594.2857142857143
S030,E02325,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S030,E02350,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S030,E02323,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S030,E02324,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S030,E02328,Cashier,2026-05-06,14,22,8,75,600.0
S030,E02330,Floor,2026-05-06,14,22,8,70,640.0
S030,E02332,Floor,2026-05-06,14,22,8,70,640.0
S030,E02367,Stock,2026-05-06,14,22,8,65,594.2857142857143
S030,E02326,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S030,E02349,Customer Service,2026-05-06,14,22,8,85,680.0
S030,E02355,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S031,E02404,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S031,E02406,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S031,E02410,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S031,E02414,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S031,E02401,Floor,2026-05-06,8,16,8,70,640.0
S031,E02402,Floor,2026-05-06,8,16,8,70,640.0
S031,E02407,Floor,2026-05-06,8,16,8,70,640.0
S031,E02405,Stock,2026-05-06,8,16,8,65,594.2857142857143
S031,E02408,Stock,2026-05-06,8,16,8,65,594.2857142857143
S031,E02430,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S031,E02439,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S031,E02403,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S031,E02420,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S031,E02433,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S031,E02437,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S031,E02438,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S031,E02440,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S031,E02442,Cashier,2026-05-06,14,22,8,75,600.0
S031,E02409,Floor,2026-05-06,14,22,8,70,640.0
S031,E02413,Floor,2026-05-06,14,22,8,70,640.0
S031,E02416,Floor,2026-05-06,14,22,8,70,640.0
S031,E02417,Floor,2026-05-06,14,22,8,70,640.0
S031,E02423,Floor,2026-05-06,14,22,8,70,560.0
S031,E02412,Stock,2026-05-06,14,22,8,65,594.2857142857143
S031,E02415,Stock,2026-05-06,14,22,8,65,594.2857142857143
S031,E02418,Stock,2026-05-06,14,22,8,65,520.0
S031,E02459,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S031,E02411,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S031,E02422,Supervisor,2026-05-06,14,22,8,120,960.0
S032,E02486,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S032,E02488,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S032,E02482,Floor,2026-05-06,8,16,8,70,640.0
S032,E02484,Floor,2026-05-06,8,16,8,70,640.0
S032,E02485,Stock,2026-05-06,8,16,8,65,594.2857142857143
S032,E02483,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S032,E02481,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S032,E02492,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S032,E02493,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S032,E02495,Cashier,2026-05-06,14,22,8,75,600.0
S032,E02487,Floor,2026-05-06,14,22,8,70,640.0
S032,E02490,Floor,2026-05-06,14,22,8,70,640.0
S032,E02489,Stock,2026-05-06,14,22,8,65,594.2857142857143
S032,E02494,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S032,E02498,Customer Service,2026-05-06,14,22,8,85,680.0
S032,E02511,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S033,E02561,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S033,E02563,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S033,E02564,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S033,E02567,Floor,2026-05-06,8,16,8,70,640.0
S033,E02570,Floor,2026-05-06,8,16,8,70,640.0
S033,E02572,Stock,2026-05-06,8,16,8,65,594.2857142857143
S033,E02562,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S033,E02573,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S033,E02569,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S033,E02565,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S033,E02566,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S033,E02568,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S033,E02577,Cashier,2026-05-06,14,22,8,75,600.0
S033,E02579,Cashier,2026-05-06,14,22,8,75,600.0
S033,E02574,Floor,2026-05-06,14,22,8,70,640.0
S033,E02576,Floor,2026-05-06,14,22,8,70,640.0
S033,E02578,Floor,2026-05-06,14,22,8,70,640.0
S033,E02580,Floor,2026-05-06,14,22,8,70,560.0
S033,E02575,Stock,2026-05-06,14,22,8,65,594.2857142857143
S033,E02586,Stock,2026-05-06,14,22,8,65,594.2857142857143
S033,E02602,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S033,E02604,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S033,E02605,Customer Service,2026-05-06,14,22,8,85,680.0
S033,E02571,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S034,E02641,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S034,E02642,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S034,E02643,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S034,E02646,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S034,E02647,Floor,2026-05-06,8,16,8,70,640.0
S034,E02648,Floor,2026-05-06,8,16,8,70,640.0
S034,E02649,Floor,2026-05-06,8,16,8,70,640.0
S034,E02645,Stock,2026-05-06,8,16,8,65,594.2857142857143
S034,E02653,Stock,2026-05-06,8,16,8,65,594.2857142857143
S034,E02656,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S034,E02664,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S034,E02644,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S034,E02650,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S034,E02651,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S034,E02652,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S034,E02661,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S034,E02662,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S034,E02663,Cashier,2026-05-06,14,22,8,75,600.0
S034,E02654,Floor,2026-05-06,14,22,8,70,640.0
S034,E02655,Floor,2026-05-06,14,22,8,70,640.0
S034,E02658,Floor,2026-05-06,14,22,8,70,640.0
S034,E02666,Floor,2026-05-06,14,22,8,70,640.0
S034,E02668,Floor,2026-05-06,14,22,8,70,560.0
S034,E02657,Stock,2026-05-06,14,22,8,65,594.2857142857143
S034,E02659,Stock,2026-05-06,14,22,8,65,594.2857142857143
S034,E02660,Stock,2026-05-06,14,22,8,65,520.0
S034,E02669,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S034,E02672,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S034,E02681,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S034,E02675,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S034,E02677,Supervisor,2026-05-06,14,22,8,120,960.0
S035,E02721,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S035,E02722,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S035,E02723,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S035,E02730,Floor,2026-05-06,8,16,8,70,640.0
S035,E02735,Floor,2026-05-06,8,16,8,70,640.0
S035,E02726,Stock,2026-05-06,8,16,8,65,594.2857142857143
S035,E02727,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S035,E02752,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S035,E02725,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S035,E02723,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S035,E02724,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S035,E02728,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S035,E02733,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S035,E02734,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S035,E02741,Floor,2026-05-06,14,22,8,70,640.0
S035,E02750,Floor,2026-05-06,14,22,8,70,640.0
S035,E02762,Floor,2026-05-06,14,22,8,70,640.0
S035,E02766,Floor,2026-05-06,14,22,8,70,560.0
S035,E02729,Stock,2026-05-06,14,22,8,65,594.2857142857143
S035,E02738,Stock,2026-05-06,14,22,8,65,594.2857142857143
S035,E02752,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S035,E02755,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S035,E02731,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S036,E02802,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S036,E02804,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S036,E02811,Floor,2026-05-06,8,16,8,70,640.0
S036,E02812,Floor,2026-05-06,8,16,8,70,640.0
S036,E02801,Stock,2026-05-06,8,16,8,65,594.2857142857143
S036,E02803,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S036,E02806,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S036,E02813,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S036,E02815,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S036,E02821,Cashier,2026-05-06,14,22,8,75,600.0
S036,E02814,Floor,2026-05-06,14,22,8,70,640.0
S036,E02819,Floor,2026-05-06,14,22,8,70,640.0
S036,E02805,Stock,2026-05-06,14,22,8,65,594.2857142857143
S036,E02817,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S036,E02820,Customer Service,2026-05-06,14,22,8,85,680.0
S036,E02808,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S037,E02885,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S037,E02887,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S037,E02890,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S037,E02891,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S037,E02881,Floor,2026-05-06,8,16,8,70,640.0
S037,E02884,Floor,2026-05-06,8,16,8,70,640.0
S037,E02886,Floor,2026-05-06,8,16,8,70,640.0
S037,E02882,Stock,2026-05-06,8,16,8,65,594.2857142857143
S037,E02888,Stock,2026-05-06,8,16,8,65,594.2857142857143
S037,E02893,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S037,E02898,Customer Service,2026-05-06,8,16,8,85,777.1428571428571
S037,E02883,Supervisor,2026-05-06,8,16,8,120,1097.142857142857
S037,E02891,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S037,E02895,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S037,E02905,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S037,E02906,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S037,E02910,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S037,E02911,Cashier,2026-05-06,14,22,8,75,685.7142857142857
S037,E02892,Floor,2026-05-06,14,22,8,70,640.0
S037,E02896,Floor,2026-05-06,14,22,8,70,640.0
S037,E02897,Floor,2026-05-06,14,22,8,70,640.0
S037,E02899,Floor,2026-05-06,14,22,8,70,640.0
S037,E02900,Floor,2026-05-06,14,22,8,70,560.0
S037,E02902,Stock,2026-05-06,14,22,8,65,594.2857142857143
S037,E02908,Stock,2026-05-06,14,22,8,65,594.2857142857143
S037,E02913,Stock,2026-05-06,14,22,8,65,520.0
S037,E02944,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S037,E02947,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S037,E02959,Customer Service,2026-05-06,14,22,8,85,777.1428571428571
S037,E02889,Supervisor,2026-05-06,14,22,8,120,1097.142857142857
S037,E02894,Supervisor,2026-05-06,14,22,8,120,960.0
S038,E02961,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S038,E02967,Cashier,2026-05-06,8,16,8,75,685.7142857142857
S038,E02962,Floor,2026-05-06,8,16,8,70,640.0
S038,E02963,Floor,2026-05-06,8,16,8,70,640.0
S038,E02964,Stock,2026-05-06,8,16,8,65,594.2857142857143
